Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,AQ STV - Losing Voter Bloc Anomaly,AQ STV - Removed Loser Ballots,AQ STV - Winning Voter Bloc Anomaly,AQ STV - Removed Winner Ballots,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Chamberlin-Courant - Losing Voter Bloc Anomaly,Chamberlin-Courant - Removed Loser Ballots,Chamberlin-Courant - Winning Voter Bloc Anomaly,Chamberlin-Courant - Removed Winner Ballots,Greedy Chamberlin-Courant - Losing Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Loser Ballots,Greedy Chamberlin-Courant - Winning Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Winner Ballots,Expanding Approvals - Losing Voter Bloc Anomaly,Expanding Approvals - Removed Loser Ballots,Expanding Approvals - Winning Voter Bloc Anomaly,Expanding Approvals - Removed Winner Ballots
aberdeenshire_2022_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward15.csv,,,,,,,,,,,"[3, 2, 4]","{(3, 2): 17.0, (2,): 125.0, (2, 3): 18.0, (3,): 56.0}",,,,,,,,,,,,
aberdeenshire_2022_ward16.csv,,,"[2, 4, 1]","{(2, 6): 16.0, (2,): 130.0, (6,): 45.0, (6, 2): 10.0}",,,,,,,,,,,,,,,,,,,"[5, 4, 2]","{(2, 6): 16.0, (2,): 130.0, (6,): 45.0, (6, 2): 10.0}"
aberdeenshire_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward10.csv,,,,,,,"[2, 6, 3, 1]","{(3,): 41.0, (3, 6): 6.0, (6,): 64.0, (6, 3): 19.0}",,,,,,,,,,,"[2, 3, 1, 6]","{(6,): 64.0}",,,,
aberdeen_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 3, 1]","{(1,): 195.0}"
angus_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2022_ward7.csv,,,,,,,,,,,"[2, 4, 6]","{(2,): 36.0}",,,,,,,,,,,,
argyll_bute_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire__2019_by_election_ward3_central.csv,[2],"{(1,): 7, (1, 3, 6): 2, (1, 5, 6): 0, (1, 6): 2, (1, 6, 3): 0, (1, 6, 5): 0, (3,): 178, (3, 1): 16, (3, 1, 5): 6, (3, 1, 5, 6): 0, (3, 1, 6): 9, (3, 1, 6, 5): 0, (3, 5): 25, (3, 5, 1): 5, (3, 5, 6): 4, (3, 6): 2, (3, 6, 1): 6, (3, 6, 5): 3, (5,): 27, (5, 1, 3): 0, (5, 1, 6): 0, (5, 3): 5, (5, 3, 1): 0, (5, 6): 1, (5, 6, 1): 3, (5, 6, 3): 0, (6,): 13, (6, 1, 3): 0, (6, 1, 5): 0, (6, 3, 1): 1}",,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2017_ward12.csv,,,"[1, 3, 2]","{(1,): 117.0}",,,"[1, 2, 3]","{(1,): 117.0}",,,,,,,,,,,,,,,"[1, 3, 5]","{(1,): 117.0, (1, 2): 17.0, (2,): 150.0, (2, 1): 10.0}"
dumgal_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 6]","{(2,): 392.0}"
dumgal_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,"[5, 4, 2, 1]","{(5,): 202.0}"
east_ayrshire_2012_ward1.csv,,,,,,,,,,,,,,,,,,,"[3, 4, 6]","{(4,): 40.0}",,,,
east_ayrshire_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2012_ward7.csv,,,"[2, 5, 6, 3]","{(5,): 72.0}","[2, 5, 6, 3]","{(1,): 104}","[2, 5, 6, 3]","{(5,): 72.0}",,,"[2, 5, 6, 4]","{(2,): 114.0}",,,,,,,,,,,"[5, 2, 6, 4]","{(2,): 114.0}"
east_ayrshire_2012_ward9.csv,,,"[3, 1, 2]","{(3,): 210.0}",,,"[3, 1, 2]","{(3,): 210.0}",,,,,,,,,,,,,,,"[3, 1, 2]","{(3,): 210.0}"
east_ayrshire_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 3, 6]","{(1,): 70.0}"
east_ayrshire_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,"[2, 6, 1]","{(4, 3): 2, (3, 4): 12, (4,): 8, (3,): 104}",,
east_dunbartonshire_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 2, 4]","{(3,): 208.0, (3, 5): 148.0, (5,): 421.0, (5, 3): 262.0}"
east_dunbartonshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2022_ward5.csv,,,"[4, 5, 2]","{(5, 4): 79.0, (4, 5): 111.0, (5,): 451.0, (4,): 376.0}",,,"[4, 5, 2]","{(5, 4): 79.0, (4, 5): 111.0, (5,): 451.0, (4,): 376.0}",,,,,,,,,,,,,,,,
east_dunbartonshire_2022_ward6.csv,,,"[3, 1, 5]","{(1,): 264.0, (3,): 343.0, (3, 1): 77.0, (1, 3): 30.0}",,,,,,,,,,,,,,,,,,,,
east_lothian_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward6.csv,,,,,,,,,,,,,,,,,,,"[3, 5, 2]","{(2,): 432.0}",,,,
east_lothian_2022_by_election_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,"[5, 6, 4]","{(1,): 7, (1, 3): 0, (3,): 1, (3, 1): 0}",,
edinburgh_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward8.csv,,,"[5, 1, 3]","{(5,): 231.0}",,,"[5, 1, 3]","{(5,): 231.0}",,,,,,,,,,,,,,,,
edinburgh_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward14.csv,,,"[1, 6, 2, 4]","{(4,): 524.0}",,,"[1, 6, 4, 2]","{(4,): 524.0}",,,"[1, 6, 2, 4]","{(4,): 524.0}",,,,,,,,,,,,
eilean_siar_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2012_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 4, 5, 1]","{(3,): 36.0, (3, 5): 16.0, (5,): 29.0, (5, 3): 15.0}"
eilean_siar_2022_ward7.csv,"[4, 5, 6]","{(1,): 2, (2,): 1, (1, 2): 0}",,,,,,,,,,,,,,,,,,,,,,
falkirk_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward20.csv,,,,,,,,,,,,,,,,,,,"[4, 5, 1]","{(2,): 312.0, (2, 4): 47.0, (4,): 79.0, (4, 2): 27.0}",,,,
fife_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,"[6, 3, 5]","{(3,): 159.0}"
fife_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward20.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward18.csv,,,,,,,,,,,,,,,,,,,,,,,"[5, 1, 6, 4]","{(5,): 55.0, (5, 6): 9.0, (6,): 225.0, (6, 5): 36.0}"
glasgow_2021_by_election_ward_23_partick_east-kelvindale.csv,,,,,,,,,,,,,,,,,,,,,[3],"{(1,): 145, (1, 2): 2, (1, 2, 5): 7, (1, 2, 6): 0, (1, 5): 14, (1, 5, 2): 3, (2,): 260, (2, 1): 15, (2, 1, 5): 14, (2, 1, 5, 6): 0, (2, 1, 6): 0, (2, 5): 63, (2, 5, 1): 24, (2, 5, 6): 9, (2, 6): 20, (2, 6, 1): 2, (2, 6, 5): 11, (5,): 32, (5, 1): 12, (5, 1, 2): 0, (5, 2): 12, (5, 2, 1): 3, (5, 2, 6): 1, (6,): 11, (6, 1, 5): 1, (6, 2): 4, (6, 2, 5): 0}",,
glasgow_2022_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2022_ward12.csv,,,,,,,,,,,,,,,,,,,"[4, 3, 2]","{(3,): 450.0}",,,,
highland_2012_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward15.csv,,,,,,,,,,,,,,,,,,,,,"[1, 2, 5]","{(3,): 2, (3, 6): 0, (6,): 58}","[1, 2, 6]","{(2,): 265.0}"
highland_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2021_by_election_aird_ward_3.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_thurso.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_wick_and_east_caithness.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2017_ward2.csv,,,"[3, 5, 2]","{(5,): 487.0}",,,"[3, 5, 2]","{(5,): 487.0}",,,"[3, 5, 6]","{(5,): 487.0}",,,,,,,,,,,,
inverclyde_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2022_ward2.csv,,,"[2, 5, 3]","{(5,): 378.0}",,,"[2, 5, 3]","{(5,): 378.0}",,,"[2, 5, 3]","{(5,): 378.0}",,,,,,,,,,,"[2, 5, 3]","{(5,): 378.0}"
inverclyde_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,"[2, 1, 5]","{(6, 3): 6, (3, 6): 18, (6,): 46, (3,): 93}","[2, 1, 5]","{(1,): 294.0}"
midlothian_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,"[4, 3, 6]","{(1,): 4, (1, 2): 0, (2,): 13, (2, 1): 1}",,
midlothian_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 5, 2]","{(5,): 400.0}"
moray_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
moray_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,"[4, 2, 6]","{(2,): 343.0, (2, 3): 101.0, (3,): 113.0, (3, 2): 55.0}"
moray_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
moray_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
moray_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
moray_2022_ward8.csv,,,"[2, 5, 3, 1]","{(2,): 404.0}",,,"[2, 5, 3, 1]","{(2,): 404.0}",,,"[2, 5, 3, 1]","{(2,): 404.0}",,,,,,,,,,,,
north_ayrshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2017_ward2.csv,,,,,,,,,,,,,,,,,,,"[1, 4, 5]","{(5,): 446.0}",,,,
north_ayrshire_2017_ward8.csv,,,"[2, 3, 1, 5]","{(3,): 973.0}",,,"[2, 3, 1, 5]","{(3,): 973.0}",,,"[2, 3, 1, 5]","{(3,): 973.0}",,,,,,,,,,,"[3, 2, 1, 5]","{(3,): 973.0}"
north_ayrshire_2022_arran.csv,,,,,,,,,,,,,,,,,,,,,[1],"{(4, 3): 1, (2, 3, 4): 2, (5, 3, 4): 1, (3, 2, 4): 1, (3, 5, 4): 1, (5, 2): 15, (3, 4): 4, (3, 2): 4, (5, 4, 2, 3): 0, (2, 4): 9, (5, 3, 2): 3, (4, 3, 2): 1, (4, 5, 3): 0, (5, 4): 3, (4, 5): 3, (2,): 73, (4, 3, 5): 0, (5,): 16, (2, 5, 4): 22, (2, 3, 5): 7, (2, 5, 3): 13, (4, 3, 5, 2): 0, (4, 2): 4, (4, 5, 2): 3, (5, 4, 2): 2, (5, 3, 4, 2): 0, (4, 2, 5, 3): 0, (3, 2, 5): 3, (5, 2, 4): 5, (4,): 25, (5, 3, 2, 4): 0, (2, 3): 4, (2, 5): 61, (2, 4, 3): 1, (5, 4, 3): 2, (5, 3): 7, (5, 4, 3, 2): 0, (2, 5, 3, 4): 2, (3, 5): 8, (2, 4, 5, 3): 0, (3, 5, 2): 2, (3,): 36, (5, 2, 3): 9, (4, 2, 3, 5): 0, (4, 2, 5): 3, (2, 4, 3, 5): 0, (2, 3, 5, 4): 1, (2, 4, 5): 16, (3, 4, 5): 3}",,
north_ayrshire_2022_kilwinning.csv,,,,,,,,,,,"[1, 2, 6, 4]","{(2,): 48.0}",,,,,,,,,,,,
north_lanarkshire_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward12.csv,,,,,,,,,,,,,,,"[1, 3, 4]","{(5,): 105.0}",,,,,,,,
north_lanarkshire_2012_ward14.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward20.csv,,,,,,,,,,,,,,,,,,,,,"[4, 2, 5, 6]","{(1,): 156}","[4, 2, 5, 6]","{(2,): 46.0}"
north_lanarkshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward18.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,"[1, 6, 2]","{(3,): 2, (3, 5): 1, (5,): 85, (5, 3): 1}",,
north_lanarkshire_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward16.csv,,,"[1, 5, 3]","{(5,): 86.0}",,,"[1, 5, 3]","{(5,): 86.0}",,,"[1, 5, 3]","{(5,): 86.0}",,,,,,,,,,,,
north_lanarkshire_2022_ward17.csv,"[1, 3, 2]","{(5, 4): 0, (4, 5): 0, (5,): 5, (4,): 4}","[1, 3, 2]","{(3,): 84.0}","[1, 3, 2]","{(5, 4): 0, (4, 5): 0, (5,): 10, (4,): 8}","[1, 3, 2]","{(3,): 84.0}",,,,,,,,,,,,,"[1, 3, 2]","{(5,): 37, (5, 6): 7, (6,): 228, (6, 5): 18}",,
north_lanarkshire_2022_ward18.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
orkney_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
orkney_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2012_ward9.csv,,,"[1, 5, 6]","{(5,): 389.0}","[5, 1, 6]","{(2,): 30, (2, 3): 3, (3,): 9, (3, 2): 2}","[1, 5, 6]","{(5,): 389.0}",,,,,,,,,,,,,,,"[1, 5, 6]","{(5,): 389.0}"
perth_kinross_2017_by_election_ward_10.csv,[1],"{(2,): 1, (2, 4): 0, (2, 4, 5): 0, (2, 4, 6): 0, (2, 6): 0, (2, 6, 5): 0, (4,): 21, (4, 2): 0, (4, 2, 5): 0, (4, 2, 6): 0, (4, 5): 2, (4, 5, 2): 0, (4, 5, 6): 1, (4, 5, 6, 2): 0, (4, 6): 2, (4, 6, 2): 1, (4, 6, 5): 1, (5,): 144, (5, 2): 2, (5, 2, 4): 0, (5, 2, 6): 4, (5, 4): 13, (5, 4, 2): 0, (5, 4, 6): 9, (5, 6): 28, (5, 6, 2): 9, (5, 6, 2, 4): 0, (5, 6, 4): 9, (5, 6, 4, 2): 0, (6,): 5, (6, 2): 0, (6, 2, 4): 0, (6, 2, 5): 0, (6, 4): 1, (6, 4, 5): 0, (6, 5): 0, (6, 5, 2): 0, (6, 5, 4): 0}",,,[1],"{(2,): 1, (2, 4): 0, (2, 4, 5): 0, (2, 4, 6): 0, (2, 6): 0, (2, 6, 5): 0, (4,): 21, (4, 2): 0, (4, 2, 5): 0, (4, 2, 6): 0, (4, 5): 2, (4, 5, 2): 0, (4, 5, 6): 1, (4, 5, 6, 2): 0, (4, 6): 2, (4, 6, 2): 1, (4, 6, 5): 1, (5,): 144, (5, 2): 2, (5, 2, 4): 0, (5, 2, 6): 4, (5, 4): 13, (5, 4, 2): 0, (5, 4, 6): 9, (5, 6): 28, (5, 6, 2): 9, (5, 6, 2, 4): 0, (5, 6, 4): 9, (5, 6, 4, 2): 0, (6,): 5, (6, 2): 0, (6, 2, 4): 0, (6, 2, 5): 0, (6, 4): 1, (6, 4, 5): 0, (6, 5): 0, (6, 5, 2): 0, (6, 5, 4): 0}",,,[1],"{(2,): 1, (2, 4): 0, (2, 4, 5): 0, (2, 4, 6): 0, (2, 6): 0, (2, 6, 5): 0, (4,): 21, (4, 2): 0, (4, 2, 5): 0, (4, 2, 6): 0, (4, 5): 2, (4, 5, 2): 0, (4, 5, 6): 1, (4, 5, 6, 2): 0, (4, 6): 2, (4, 6, 2): 1, (4, 6, 5): 1, (5,): 144, (5, 2): 2, (5, 2, 4): 0, (5, 2, 6): 4, (5, 4): 13, (5, 4, 2): 0, (5, 4, 6): 9, (5, 6): 28, (5, 6, 2): 9, (5, 6, 2, 4): 0, (5, 6, 4): 9, (5, 6, 4, 2): 0, (6,): 5, (6, 2): 0, (6, 2, 4): 0, (6, 2, 5): 0, (6, 4): 1, (6, 4, 5): 0, (6, 5): 0, (6, 5, 2): 0, (6, 5, 4): 0}",,,,,,,,,,,,,,
perth_kinross_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward4.csv,,,"[1, 6, 2]","{(1,): 731.0}",,,"[1, 6, 2]","{(1,): 731.0}",,,"[1, 6, 2]","{(1,): 731.0}",,,,,,,,,,,,
perth_kinross_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2020_by_election_south.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,"[1, 2, 5]","{(4, 6): 0, (4,): 6, (6, 4): 0, (6,): 2}","[1, 2, 5]","{(2,): 24.0}"
perth_kinross_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2022_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward5.csv,,,,,"[3, 6, 4]","{(1,): 43, (1, 2): 1, (2,): 68, (2, 1): 1}",,,,,"[3, 6, 5]","{(3,): 249.0}",,,,,,,,,,,,
sc_borders_2017_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,"[4, 5, 1]","{(4,): 729.0}"
sc_borders_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,"[1, 3, 4]","{(1,): 230.0}"
south_ayrshire_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward10.csv,"[2, 6, 5]","{(1,): 16, (1, 3): 10, (3,): 76, (3, 1): 35}",,,,,,,,,"[2, 6, 4]","{(2,): 58.0}",,,,,,,,,,,,
south_lanarkshire_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,"[5, 1, 3]","{(2,): 15, (2, 6): 7, (6,): 28, (6, 2): 14}","[1, 5, 3]","{(5,): 112.0}"
south_lanarkshire_2012_ward13.csv,,,"[2, 4, 1]","{(2,): 132.0}",,,"[2, 4, 1]","{(2,): 132.0}",,,,,,,,,,,,,,,"[2, 4, 1]","{(2,): 132.0}"
south_lanarkshire_2012_ward14.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward2.csv,,,"[2, 5, 4]","{(2,): 71.0, (2, 5): 9.0, (5,): 23.0, (5, 2): 4.0}",,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward20.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward3.csv,"[6, 2, 3]","{(4,): 33, (4, 5): 5, (5,): 37, (5, 4): 3}",,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2022_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 4, 3]","{(4,): 452.0}"
stirling_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
stirling_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2021_by_election_ward_5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2012_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
